deposit,table,stratum,old_audit,n_items,n_participants,DOI__for_data_,DOI__for_paper_,URL__for_data_,Reference_x
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empatea_child_pilot,never_assessed,,72.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empatea_child_tripleF,never_assessed,,80.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empatea_self_pilot,never_assessed,,72.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empatea_self_tripleF,never_assessed,,64.0,212,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empates_child_pilot,never_assessed,,108.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empates_child_tripleF,never_assessed,,80.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_empates_self_pilot,never_assessed,,108.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_eqs_pilot,never_assessed,,22.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_iri_pilot,never_assessed,,14.0,142,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_iri_tripleF,never_assessed,,14.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_paqauthoritative_tripleF,never_assessed,,10.0,207,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_pareqs_tripleF,never_assessed,,19.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_parycsupport_tripleF,never_assessed,,7.0,208,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_pem_tripleF,never_assessed,,25.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0259522,parentalempathy_gonzalez_2021_reacctcompliance_tripleF,never_assessed,,8.0,210,,10.1371/journal.pone.0259522,https://osf.io/75crd/,"Gonzalez, S., & Rodriguez, C. M. (2021). Development and psychometric characteristics of analog measures of parental empathy. PLOS ONE, 16(11), e0259522."
10.1371/journal.pone.0260559,zubair_2021_altruism,BLOCKED,BLOCKED,4.0,405,,10.1371/journal.pone.0260559,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260559.s001&type=supplementary,"Zubair SS, Khan MA, Mukaram AT (2021) Public service motivation and organizational performance: Catalyzing effects of altruism, perceived social impact and political support. PLoS ONE."
10.1371/journal.pone.0260559,zubair_2021_org_performance,UNAVAILABLE,UNAVAILABLE,8.0,405,,10.1371/journal.pone.0260559,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260559.s001&type=supplementary,"Zubair SS, Khan MA, Mukaram AT (2021) Public service motivation and organizational performance: Catalyzing effects of altruism, perceived social impact and political support. PLoS ONE."
10.1371/journal.pone.0260559,zubair_2021_political_support,UNAVAILABLE,UNAVAILABLE,3.0,405,,10.1371/journal.pone.0260559,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260559.s001&type=supplementary,"Zubair SS, Khan MA, Mukaram AT (2021) Public service motivation and organizational performance: Catalyzing effects of altruism, perceived social impact and political support. PLoS ONE."
10.1371/journal.pone.0260559,zubair_2021_psm,BLOCKED,BLOCKED,5.0,405,,10.1371/journal.pone.0260559,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260559.s001&type=supplementary,"Zubair SS, Khan MA, Mukaram AT (2021) Public service motivation and organizational performance: Catalyzing effects of altruism, perceived social impact and political support. PLoS ONE."
10.1371/journal.pone.0260559,zubair_2021_social_impact,UNAVAILABLE,UNAVAILABLE,4.0,405,,10.1371/journal.pone.0260559,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0260559.s001&type=supplementary,"Zubair SS, Khan MA, Mukaram AT (2021) Public service motivation and organizational performance: Catalyzing effects of altruism, perceived social impact and political support. PLoS ONE."
10.1371/journal.pone.0260616,luo_2021_acculturation_index,BLOCKED,BLOCKED,10.0,229,,10.1371/journal.pone.0260616,https://doi.org/10.1371/journal.pone.0260616.s003,"Luo M, Zhang X, Peng F, Zhao J, Deng H (2021). Predictors of acculturation attitude of international students in China. PLOS ONE, 16(11), e0260616. https://doi.org/10.1371/journal.pone.0260616"
10.1371/journal.pone.0260616,luo_2021_host_ties,UNAVAILABLE,UNAVAILABLE,4.0,229,,10.1371/journal.pone.0260616,https://doi.org/10.1371/journal.pone.0260616.s003,"Luo M, Zhang X, Peng F, Zhao J, Deng H (2021). Predictors of acculturation attitude of international students in China. PLOS ONE, 16(11), e0260616. https://doi.org/10.1371/journal.pone.0260616"
10.1371/journal.pone.0260616,luo_2021_intl_ties,UNAVAILABLE,UNAVAILABLE,4.0,229,,10.1371/journal.pone.0260616,https://doi.org/10.1371/journal.pone.0260616.s003,"Luo M, Zhang X, Peng F, Zhao J, Deng H (2021). Predictors of acculturation attitude of international students in China. PLOS ONE, 16(11), e0260616. https://doi.org/10.1371/journal.pone.0260616"
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_bes,never_assessed,,7.0,429,,10.1371/journal.pone.0260621,https://doi.org/10.1371/journal.pone.0260621.s002,"Pechorro P, Revilla R, Resende M, Abrunhosa Gonçalves R, Nunes C, Cyders MA (2021) The Dickman Impulsivity Inventory: Validation and measurement invariance among Portuguese young adults. PLoS ONE 16(12): e0260621."
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_iid,never_assessed,,23.0,429,,10.1371/journal.pone.0260621,https://doi.org/10.1371/journal.pone.0260621.s002,"Pechorro P, Revilla R, Resende M, Abrunhosa Gonçalves R, Nunes C, Cyders MA (2021) The Dickman Impulsivity Inventory: Validation and measurement invariance among Portuguese young adults. PLoS ONE 16(12): e0260621."
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_rpq,never_assessed,,23.0,429,,10.1371/journal.pone.0260621,https://doi.org/10.1371/journal.pone.0260621.s002,"Pechorro P, Revilla R, Resende M, Abrunhosa Gonçalves R, Nunes C, Cyders MA (2021) The Dickman Impulsivity Inventory: Validation and measurement invariance among Portuguese young adults. PLoS ONE 16(12): e0260621."
10.1371/journal.pone.0260621,pechorro_impulsivity_2021_ypitris,never_assessed,,21.0,429,,10.1371/journal.pone.0260621,https://doi.org/10.1371/journal.pone.0260621.s002,"Pechorro P, Revilla R, Resende M, Abrunhosa Gonçalves R, Nunes C, Cyders MA (2021) The Dickman Impulsivity Inventory: Validation and measurement invariance among Portuguese young adults. PLoS ONE 16(12): e0260621."
10.1371/journal.pone.0260827,colomer_perez_2021_asa,UNAVAILABLE,UNAVAILABLE,24.0,920,,10.1371/journal.pone.0260827,https://doi.org/10.1371/journal.pone.0260827,"Colomer-Perez, N., Useche, S. A. et al. (2021). Self-care appraisal in nursing assistant students: Adaptation, validation, and evaluation of the influencing sociodemographic factors. PLOS ONE. https://doi.org/10.1371/journal.pone.0260827"
10.1371/journal.pone.0260953,nordhoff_2021_motive,UNAVAILABLE,UNAVAILABLE,4.0,114,,10.1371/journal.pone.0260953,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0260953.s001,"Nordhoff S, et al. (2021) Perceived safety and trust in SAE Level 2 partially automated cars: Results from an online questionnaire. PLoS ONE."
10.1371/journal.pone.0261617,fitriana_2022_hapwork_efa,UNAVAILABLE,UNAVAILABLE,31.0,105,,10.1371/journal.pone.0261617,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261617,"Fitriana, N., & Hutagalung, F. D. (2022). Happiness at work: A cross-cultural validation of happiness at work scale. PLOS ONE."
10.1371/journal.pone.0261617,fitriana_2022_hapwork_field,UNAVAILABLE,UNAVAILABLE,18.0,370,,10.1371/journal.pone.0261617,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261617,"Fitriana, N., & Hutagalung, F. D. (2022). Happiness at work: A cross-cultural validation of happiness at work scale. PLOS ONE."
10.1371/journal.pone.0261652,forycka_2022_mbi_gss,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),16.0,1395,,10.1371/journal.pone.0261652,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0261652.s002,"Forycka J, Pawłowicz-Szlarska E, Burczyńska A, Cegielska N, Harendarz K, Nowicki M (2022) Polish medical students facing the pandemic—Assessment of resilience, well-being and burnout in the COVID-19 era. PLoS ONE."
10.1371/journal.pone.0261652,forycka_2022_mswbi,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),7.0,1361,,10.1371/journal.pone.0261652,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0261652.s002,"Forycka J, Pawłowicz-Szlarska E, Burczyńska A, Cegielska N, Harendarz K, Nowicki M (2022) Polish medical students facing the pandemic—Assessment of resilience, well-being and burnout in the COVID-19 era. PLoS ONE."
10.1371/journal.pone.0261652,forycka_2022_rs14,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),14.0,1075,,10.1371/journal.pone.0261652,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0261652.s002,"Forycka J, Pawłowicz-Szlarska E, Burczyńska A, Cegielska N, Harendarz K, Nowicki M (2022) Polish medical students facing the pandemic—Assessment of resilience, well-being and burnout in the COVID-19 era. PLoS ONE."
10.1371/journal.pone.0263766,kokoszka_2022_soc,BLOCKED,BLOCKED,35.0,100,,10.1371/journal.pone.0263766,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0263766,"Kokoszka, A., et al. (2022). Body self-esteem is related to subjective well-being, severity of depressive symptoms, BMI, glycated hemoglobin levels, and diabetes-related distress in type 2 diabetes. PLOS ONE."
10.1371/journal.pone.0263766,kokoszka_2022_zjn,UNAVAILABLE,UNAVAILABLE,4.0,100,,10.1371/journal.pone.0263766,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0263766,"Kokoszka, A., et al. (2022). Body self-esteem is related to subjective well-being, severity of depressive symptoms, BMI, glycated hemoglobin levels, and diabetes-related distress in type 2 diabetes. PLOS ONE."
10.1371/journal.pone.0264089,fadhliah_2022_disaster_media_trust,UNAVAILABLE,UNAVAILABLE,8.0,75,,10.1371/journal.pone.0264089,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0264089,"Fadhliah, et al. (2022). Comparison of disaster information from various media in strengthening ecological communication during & after natural disasters. PLOS ONE."
10.1371/journal.pone.0264797,binette_2022_extinction,UNAVAILABLE,UNAVAILABLE,42.0,63,,10.1371/journal.pone.0264797,https://doi.org/10.1371/journal.pone.0264797.s001,"Binette AN, Totty MS, Maren S (2022) Sex differences in the immediate extinction deficit and renewal of extinguished fear in rats. PLOS ONE 17(6): e0264797."
10.1371/journal.pone.0265830,tomioka_2022_srh_sufficiency,UNAVAILABLE,UNAVAILABLE,4.0,865,,10.1371/journal.pone.0265830,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0265830.s003&type=supplementary,"Tomioka A, Obama K, Okada H, Yamauchi E, Iwase K, Maru M (2022) Nurse's perceptions of support for sexual and reproductive issues in adolescents and young adults with cancer. PLoS ONE 17(6): e0265830."
10.1371/journal.pone.0265880,iqbal_2022_curriculum_skills,UNAVAILABLE,UNAVAILABLE,38.0,482,,10.1371/journal.pone.0265880,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0265880.s001,"Iqbal J, Yi X, Ashraf M, Chen R, Ning J, Perveen S (2022) How curriculum delivery translates into entrepreneurial skills: The mediating role of knowledge of information and communication technology. PLoS ONE."
10.1371/journal.pone.0266507,contreras_valdez_2022_edeq,UNAVAILABLE,UNAVAILABLE,28.0,2090,,10.1371/journal.pone.0266507,https://doi.org/10.1371/journal.pone.0266507.s001,"Contreras-Valdez JA, Freyre M-Á, Mendoza-Flores E (2022). The eating disorder examination questionnaire for adults from the Mexican general population: Reliability and validity. PLOS ONE, 17(4), e0266507. https://doi.org/10.1371/journal.pone.0266507"
10.1371/journal.pone.0266711,avilatamayo_2022_empl_stab,never_assessed,,7.0,433,,10.1371/journal.pone.0266711,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266711,"Avila-Tamayo, D. F., et al. (2022). Spanish-speaking validation of the internal corporate social responsibility questionnaire. PLOS ONE."
10.1371/journal.pone.0266711,avilatamayo_2022_skills_dev,never_assessed,,6.0,433,,10.1371/journal.pone.0266711,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266711,"Avila-Tamayo, D. F., et al. (2022). Spanish-speaking validation of the internal corporate social responsibility questionnaire. PLOS ONE."
10.1371/journal.pone.0266711,avilatamayo_2022_work_envir,never_assessed,,5.0,433,,10.1371/journal.pone.0266711,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266711,"Avila-Tamayo, D. F., et al. (2022). Spanish-speaking validation of the internal corporate social responsibility questionnaire. PLOS ONE."
10.1371/journal.pone.0266711,avilatamayo_2022_work_life,never_assessed,,7.0,433,,10.1371/journal.pone.0266711,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266711,"Avila-Tamayo, D. F., et al. (2022). Spanish-speaking validation of the internal corporate social responsibility questionnaire. PLOS ONE."
10.1371/journal.pone.0266711,avilatamayo_2022_workf_div,never_assessed,,6.0,433,,10.1371/journal.pone.0266711,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266711,"Avila-Tamayo, D. F., et al. (2022). Spanish-speaking validation of the internal corporate social responsibility questionnaire. PLOS ONE."
10.1371/journal.pone.0266762,rivero_2022_piccolo_father,UNAVAILABLE,UNAVAILABLE,29.0,155,,10.1371/journal.pone.0266762,https://doi.org/10.1371/journal.pone.0266762.s001,"Rivero M, Vilaseca R, Cantero M-J, Navarro-Pardo E, Ferrer F, Valls-Vidal C, Bersabé RM (2022) Parenting of Spanish mothers and fathers playing with their children at home. PLOS ONE 17(6): e0266762."
