"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,11
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,12
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,13
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,14
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,15
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,16
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,17
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,18
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,19
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,20
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,21
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,22
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,23
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,24
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,25
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,26
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,27
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,28
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,29
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,30
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,31
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,32
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,33
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,34
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,35
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,36
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Care_imaginative","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A care worker, who is employed to support and supervise vulnerable, infirm, or disadvantaged people.",NA,NA,37
