"table","instrument","instructions","section_id","section_prompt","item","item_text","correct_response","option_text","resp"
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","greasy","Greasy",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","greasy","Greasy",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","greasy","Greasy",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","greasy","Greasy",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","half_wit","Half-witted",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","handy","Handy",NA,"Moderately characteristic, typical",6
