"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","resp"
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm125","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm125","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm125","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm125","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm126","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm126","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm126","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm126","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm126","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm127","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"추상적이고 복잡한 문제를 해결하는 것이 흥미롭다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm127","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"추상적이고 복잡한 문제를 해결하는 것이 흥미롭다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm127","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"추상적이고 복잡한 문제를 해결하는 것이 흥미롭다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm127","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"추상적이고 복잡한 문제를 해결하는 것이 흥미롭다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm127","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"추상적이고 복잡한 문제를 해결하는 것이 흥미롭다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm128","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"남들 앞에 내가 먼저 나서는 경우는 거의 없다.","I rarely go first in front of others.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm128","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"남들 앞에 내가 먼저 나서는 경우는 거의 없다.","I rarely go first in front of others.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm128","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"남들 앞에 내가 먼저 나서는 경우는 거의 없다.","I rarely go first in front of others.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm128","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"남들 앞에 내가 먼저 나서는 경우는 거의 없다.","I rarely go first in front of others.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm128","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"남들 앞에 내가 먼저 나서는 경우는 거의 없다.","I rarely go first in front of others.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm129","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람을 도와주는 일을 좋아한다.","I like to help others.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm129","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람을 도와주는 일을 좋아한다.","I like to help others.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm129","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람을 도와주는 일을 좋아한다.","I like to help others.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm129","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람을 도와주는 일을 좋아한다.","I like to help others.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm129","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"다른 사람을 도와주는 일을 좋아한다.","I like to help others.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm130","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm130","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm130","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm130","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm130","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm131","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방이 나보다 먼저 하고 싶어 하는 말이 있는지 살핀다.",NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm131","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방이 나보다 먼저 하고 싶어 하는 말이 있는지 살핀다.",NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm131","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방이 나보다 먼저 하고 싶어 하는 말이 있는지 살핀다.",NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm131","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방이 나보다 먼저 하고 싶어 하는 말이 있는지 살핀다.",NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm131","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 상대방이 나보다 먼저 하고 싶어 하는 말이 있는지 살핀다.",NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm132","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 이익을 위해 편법을 사용할 수 있다면 그렇게 하겠다.","If I can use an expedient to my advantage, I will.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm132","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 이익을 위해 편법을 사용할 수 있다면 그렇게 하겠다.","If I can use an expedient to my advantage, I will.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm132","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 이익을 위해 편법을 사용할 수 있다면 그렇게 하겠다.","If I can use an expedient to my advantage, I will.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm132","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 이익을 위해 편법을 사용할 수 있다면 그렇게 하겠다.","If I can use an expedient to my advantage, I will.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm132","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내 이익을 위해 편법을 사용할 수 있다면 그렇게 하겠다.","If I can use an expedient to my advantage, I will.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm133","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 잘못한 것이 있더라도 상대방이 모르면 굳이 밝힐 필요는 없다.","Even if I did something wrong, there is no need to reveal it if the other person does not know.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm133","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 잘못한 것이 있더라도 상대방이 모르면 굳이 밝힐 필요는 없다.","Even if I did something wrong, there is no need to reveal it if the other person does not know.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm133","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 잘못한 것이 있더라도 상대방이 모르면 굳이 밝힐 필요는 없다.","Even if I did something wrong, there is no need to reveal it if the other person does not know.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm133","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 잘못한 것이 있더라도 상대방이 모르면 굳이 밝힐 필요는 없다.","Even if I did something wrong, there is no need to reveal it if the other person does not know.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm133","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"내가 잘못한 것이 있더라도 상대방이 모르면 굳이 밝힐 필요는 없다.","Even if I did something wrong, there is no need to reveal it if the other person does not know.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm134","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm134","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm134","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm134","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm134","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm135","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm135","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm135","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm135","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm135","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm136","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm136","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm136","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm136","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm136","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm137","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm137","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm137","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm137","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm137","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm138","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람들과 공감대를 잘 형성하는 편이다.","I am good at empathizing with others.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm138","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람들과 공감대를 잘 형성하는 편이다.","I am good at empathizing with others.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm138","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람들과 공감대를 잘 형성하는 편이다.","I am good at empathizing with others.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm138","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람들과 공감대를 잘 형성하는 편이다.","I am good at empathizing with others.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm138","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"나는 다른 사람들과 공감대를 잘 형성하는 편이다.","I am good at empathizing with others.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm139","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm139","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm139","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm139","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm139","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm140","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"손해를 본다고 하더라도 나에게 유리한 방향으로 상황을 꾸며내지 않는다.","Even if I see a loss, I do not decorate the situation in my favor.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm140","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"손해를 본다고 하더라도 나에게 유리한 방향으로 상황을 꾸며내지 않는다.","Even if I see a loss, I do not decorate the situation in my favor.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm140","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"손해를 본다고 하더라도 나에게 유리한 방향으로 상황을 꾸며내지 않는다.","Even if I see a loss, I do not decorate the situation in my favor.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm140","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"손해를 본다고 하더라도 나에게 유리한 방향으로 상황을 꾸며내지 않는다.","Even if I see a loss, I do not decorate the situation in my favor.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm140","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"손해를 본다고 하더라도 나에게 유리한 방향으로 상황을 꾸며내지 않는다.","Even if I see a loss, I do not decorate the situation in my favor.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm141","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm141","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm141","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm141","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm141","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm142","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm142","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm142","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm142","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm142","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm143","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm143","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm143","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm143","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm143","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm144","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"친한 친구들의 장단점을 명확히 파악하고 있다.","I clearly understand the strengths and weaknesses of close friends.",NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm144","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"친한 친구들의 장단점을 명확히 파악하고 있다.","I clearly understand the strengths and weaknesses of close friends.",NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm144","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"친한 친구들의 장단점을 명확히 파악하고 있다.","I clearly understand the strengths and weaknesses of close friends.",NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm144","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"친한 친구들의 장단점을 명확히 파악하고 있다.","I clearly understand the strengths and weaknesses of close friends.",NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm144","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,"친한 친구들의 장단점을 명확히 파악하고 있다.","I clearly understand the strengths and weaknesses of close friends.",NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm145","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm145","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm145","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm145","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm145","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm146","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm146","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm146","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm146","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm146","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm147","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm147","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm147","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm147","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm147","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm148","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm148","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm148","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm148","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm148","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm149","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm149","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm149","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm149","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm149","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm150","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm150","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm150","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"average",3
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm150","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"agree",4
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm150","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly agree",5
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm151","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"strongly disagree",1
"CQTMS_Hur_2023","CQTMS_Hur_2023_1","itm151","Character Qualities Test for Medical Students (SPHER3C), 160-item preliminary form","Korean",NA,NA,NA,NA,NA,"disagree",2
