tier,score,source,title,doi,url,license,n_files,tabular,signals
B,8,zenodo,Dataset on student evaluations of a BARS questionnaire designed for blended learning teaching modalities,10.5281/zenodo.15160903,https://zenodo.org/records/15160903,cc-by-4.0,1,Conjunto datos valoraciones alumnado cuestionario BARS modalidades blended learning.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset on student evaluations of a BARS questionnaire designed for face-to-face teaching modalities,10.5281/zenodo.15151307,https://zenodo.org/records/15151307,cc-by-4.0,1,Conjunto datos valoraciones alumnado cuestionario BARS modalidades presenciales.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,Organizational Commitment questionnaire data,10.6084/m9.figshare.17096870.v1,https://figshare.com/articles/dataset/Organizational_Commitment_questionnaire_data/17096870,CC BY 4.0,1,Organizational Commitment questionnaire data .xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Supporting Dataset and Supplementary Materials for the Adaptive Capital Scale (AdCap): Construct Development and Psychometric Evaluation among Indonesian Generation Z Publication,10.5281/zenodo.22104768,https://zenodo.org/records/22104768,cc-by-4.0,1,AdCap_Anonymized_Dataset.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,"Dataset of Questionnaire Result from the respondents of Transformational Entrepreneurship, Readiness to change, Psychological Capital, and Employee Performance.",10.6084/m9.figshare.14267393.v4,https://figshare.com/articles/dataset/Transformational_Entrepreneurship_Readiness_to_change_Psychological_Capital_Employee_Performance_Questionnaire_Result_from_257_Branch_Manager_Bank_In_Indonesia/14267393,CC BY 4.0,1,Respondents answers for quetionnaire tranformational entrepreneurship.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Does Servant Leadership Affect Job Performance in Indonesian Community-Based Ecotourism?,10.5281/zenodo.21522509,https://zenodo.org/records/21522509,cc-by-4.0,1,Dataset_SL and Job Performance_rev1.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Questionnaire Data: The Mediating Role of Emotional Intelligence between Humanistic Leadership and Innovative Work Behavior.,10.5281/zenodo.21121992,https://zenodo.org/records/21121992,cc-by-4.0,1,Raw Data.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,Business Strategy & Performance: Questionnaire and Data,10.6084/m9.figshare.30815783.v1,https://figshare.com/articles/dataset/Business_Strategy_Performance_Questionnaire_and_Data/30815783,CC BY 4.0,1,DATA.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Creativity as a Bridge between Entrepreneurial Marketing and Entrepreneurial Intention in Higher Education,10.5281/zenodo.18448609,https://zenodo.org/records/18448609,cc-by-4.0,1,Dataset_Creativity as a Bridge between Entrepreneurial Marketing and Entrepreneurial Intention.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Behavioral Intention to Use AI-Based Robots Questionnaire,10.5281/zenodo.17688586,https://zenodo.org/records/17688586,cc-by-4.0,1,FINAL DATA.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Examining Digital Tools on Entrepreneurial Competencies of University Students,10.5281/zenodo.20365999,https://zenodo.org/records/20365999,cc-by-4.0,1,Dataset_ICTIM_2026.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Questionnaire & RAW data ""Adoption of AR Virtual Try On in E-commerce: UTAUT Evidence, Trust Mediation, and Implications for SDG Aligned Digital Retail""",10.5281/zenodo.18227290,https://zenodo.org/records/18227290,cc-by-4.0,1,[RAW Data Collection] Adoption of AR Virtual Try On in E-commerce.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Dataset Questionnaire E-Satisfaction, E-Trust, Perceived Value, and Digital Influencers on Repurchase Intention",10.5281/zenodo.14768211,https://zenodo.org/records/14768211,cc-by-4.0,1,Dataset_E-Satisfaction on Purchase Intention.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset_Raw Data and Item of questionnaire of Gen Z Local Brand Clothing Purchase Intention,10.5281/zenodo.15173979,https://zenodo.org/records/15173979,cc-by-4.0,1,Dataset_Raw Data and Item of questionnaire of Gen Z Local Brand Clothing Purchase Intention.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Dataset Questionnaire Examining Digital Marketing Capabilities, Platform Engagement, Customer Orientation, and Product Innovation, Treating Entrepreneurial Orientation",10.5281/zenodo.20389375,https://zenodo.org/records/20389375,cc-by-4.0,1,Dataset_ICOSBE_2026.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Meta AI 2025 Respondent Questionnaire,10.5281/zenodo.17504365,https://zenodo.org/records/17504365,cc-by-4.0,1,questionnaire data.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Questionnaire Dataset for The Study on Determinants of Continuous Use Intention for Public Transport Mobile Apps Among Jakarta Passengers,10.5281/zenodo.15490553,https://zenodo.org/records/15490553,cc-by-4.0,2,Raw Data of Determinants of Continuous Use Intention for Public Transport Mobile Apps Among Jakarta Passengers.csv|The Processed  Dataset of Determinants of Continuous Use Intention for Public Transport Mobile Apps Among Jakarta Passengers.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Dataset Questionnaire Social Media Marketing Activities, Brand Loyalty, Brand Trust, Brand Equity, and Industry Fashion In Indonesia",10.5281/zenodo.13842278,https://zenodo.org/records/13842278,cc-by-4.0,1,Dataset_SMMA_Loyalty.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Questionnaire & Raw Research Data ""From Marketplace to Website: Determinants of Customer Loyalty in Indonesian Beauty E-Commerce""",10.5281/zenodo.20453710,https://zenodo.org/records/20453710,cc-by-4.0,2,[Raw Research Data] From Marketplace to Website_ Determinants of Customer Loyalty in Indonesian Beauty E-Commerce - Data.csv|[Questionnaire] From Marketplace to Website_ Determinants of Customer Loyalty in Indonesian Beauty E-Commerce.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Integrating AI Techniques to Predict Tourist Satisfaction and Loyalty on Smart Tourism Platforms,10.5281/zenodo.18269785,https://zenodo.org/records/18269785,cc-by-4.0,1,Dataset_AI Techniques on Tourism Satisfaction.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Questionnaire Data Service Quality of an Indonesian E-commerce,10.5281/zenodo.15838703,https://zenodo.org/records/15838703,cc-by-4.0,1,Questionnaire Data Service Quality of an Indonesian E-commerce .xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Questionnaire Data - Factors affecting satisfaction of public transportation in Jakarta,10.5281/zenodo.15549560,https://zenodo.org/records/15549560,cc-by-4.0,1,Questionnaire Data - Public Transporation Jakarta.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Questionnaire Data - Public Transporation Jakarta 2025,10.5281/zenodo.15775552,https://zenodo.org/records/15775552,cc-by-4.0,1,Questionnaire Data - Public Transporation Jakarta 2025.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Assessing the Relationship Between Service Quality Dimensions and Customer Trust in Digital Banking Systems,10.5281/zenodo.16068892,https://zenodo.org/records/16068892,cc-by-4.0,1,Dataset.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset Questionnaire Technology-based Service Innovation and Its Influence on Customer Behavior,10.5281/zenodo.15239046,https://zenodo.org/records/15239046,cc-by-4.0,1,DATASE~1.CSV,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Dataset Questionnaire Driving Repeat Purchases and E-WOM: How Price, Reputation, Hedonic Appeal, and Social Interaction Shape Consumer Behavior in Indonesia's E-Commerce Smartphone Market",10.5281/zenodo.14043754,https://zenodo.org/records/14043754,cc-by-4.0,1,114_OpenData_ICCED_2024.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,ANALISIS USABILITY DAN USER EXPERIENCE MENU ACADEMIC SERVICE PADA WEBSITE SIAX MENGGUNAKAN SYSTEM USABILITY SCALE (SUS) DAN USER EXPERIENCE QUESTIONNAIRE (UEQ),10.5281/zenodo.18890328,https://zenodo.org/records/18890328,cc-by-4.0,1,Tabulasi Data Skripsi Kelompok 4_SUS_UEQ.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Research Questionnaire - Analysis of the Influence of Product Quality , e-Content Marketing, and e-WOM in Uniqlos's App to Brand Image",10.5281/zenodo.20783961,https://zenodo.org/records/20783961,cc-by-4.0,1,"Research Questionnaire - Analysis of the Influence of Product Quality, e-Content Marketing and e-WOM in Uniqlo’s App to Brand Image (Responses).xlsx",title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Anthropometric measurements, questionnaire responses and fitness data collected during the scientific project: ""Eating cultures and behaviors of young people in French-speaking Pacific countries in the 21st century: the example of New Caledonia"" (anonymized version)",10.5281/zenodo.16828200,https://zenodo.org/records/16828200,cc-by-4.0,6,anonymizedData_code_en_2025.csv|anonymizedData_fr_2025.csv|anonymizedData_en_2025.xlsx|anonymizedData_en_2025.csv|anonymizedData_fr_2025.xlsx|anonymizedData_code_en_2025.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Developing National Identity Scale: As Indonesian Case,10.5281/zenodo.5642537,https://zenodo.org/records/5642537,cc-by-4.0,1,Data.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Data Set for Assessing Cross-Group Equivalence of the National Identity Scale Through Differential Item Functioning Analysis,10.5281/zenodo.20811310,https://zenodo.org/records/20811310,cc-by-4.0,1,Data DIF (3).xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,Construction and validation of a psychometric tool for generational identity,10.26180/5f800bdb46c09,https://bridges.monash.edu/articles/dataset/Construction_and_validation_of_a_psychometric_tool_for_generational_identity/13071899,CC BY 4.0,3,GIS construction and validation data_study 2.xlsx|GIS construction and validation data_study 1.xlsx|GIS construction and validation_study 2_test_retest reliability.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,Questionnaire data.,10.1371/journal.pone.0169278.s001,https://plos.figshare.com/articles/dataset/The_Adapted_Italian_Version_of_the_Baller_Identity_Measurement_Scale_to_Evaluate_the_Student-Athletes_Identity_in_Relation_to_Gender_Age_Type_of_Sport_and_Competition_Level/4521524,CC BY 4.0,1,S1 Dataset.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Exploring the psychometric properties of the Grammar Learning Strategy Inventory in the Chinese EFL context Wang et al.,10.5281/zenodo.15082823,https://zenodo.org/records/15082823,cc-by-4.0,1,data GLS China.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Dataset on the evaluation of teaching efficiency comparing Likert-type questionnaires vs BARS-type questionnaires,10.5281/zenodo.15151243,https://zenodo.org/records/15151243,cc-by-4.0,1,Conjunto datos comparativo evaluación eficiencia docente cuestionarios Likert vs cuestionarios BARS.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Online Supplement for An Arabic Version of The Visual Aesthetics of Websites Inventory (AR-VisAWI): Translation and Psychometric Properties,10.5281/zenodo.6625347,https://zenodo.org/records/6625347,cc-by-4.0,2,AR-VisAWI_Codebook.xlsx|AR-VisAWI_data.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Feedback for SciComm ThinkLabs: Survey Questionnaire and Responses,10.5281/zenodo.18533339,https://zenodo.org/records/18533339,cc-by-4.0,1,SciComm ThinkLabs Feedback 2023-24 (Responses) (1).xlsx,title:instrument;file:raw-ish;files:tractable
B,8,dataverse,The Impact of Context on the Ability of Leaders to Signal Resolve,10.7910/dvn/wdxexo,https://doi.org/10.7910/DVN/WDXEXO,CC0 1.0,1,Statement Context Data.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,Effective Integration of the Opportunity‐Ability‐Motivation behavior change framework into a coaching‐based WHO Safe Childbirth Checklist program in India,10.7910/dvn/v47g7m,https://doi.org/10.7910/DVN/V47G7M,CC0 1.0,1,oams_dataset_final.sas7bdat,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,zenodo,Under My Skin Demographic and Questionnaire Data,10.5281/zenodo.14608537,https://zenodo.org/records/14608537,cc-by-4.0,1,Demo Quest Data Study 1.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,Use and psychometric properties of the MoCA in Spain: Research Data and R Script,10.5281/zenodo.18673480,https://zenodo.org/records/18673480,cc-by-4.0,2,Formulario_extraction.csv|moca_spain_dataset.csv,title:instrument;file:raw-ish;files:tractable
B,8,zenodo,"Dataset for the ""Psychometric Evaluation of A Creative Thinking Performance Test for Science Education""",10.5281/zenodo.18763222,https://zenodo.org/records/18763222,cc-by-4.0,1,dataset_Psychometric Evaluation of A Creative Thinking Performance Test for Science Education.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,dataverse,Replication Data for: Indoctrination and Coercion in Agent Motivation: Evidence from Nazi Germany,10.7910/dvn/mib7ag,https://doi.org/10.7910/DVN/MIB7AG,CC0 1.0,4,First Rank.dta|Hitler Youth Master Data.dta|Hitler Youth Master Data.tab|Ranks.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,"Replication Data for ""Serious Subjects:  A Test of the Seriousness Technique to Increase Participant Motivation in Political Science Experiments"" Research & Politics",10.7910/dvn/qujy64,https://doi.org/10.7910/DVN/QUJY64,CC0 1.0,1,serioussubjects.dta,title:measurement;file:survey-format;files:tractable;lic:cc0
B,8,zenodo,UDIT Gamified Hackathon Questionnaire Responses (N=91),10.5281/zenodo.18979065,https://zenodo.org/records/18979065,cc-by-4.0,2,ZEN_Hackathon_UDIT_RAW.xlsx|ZEN_Hackathon_UDIT_Codebook.csv,title:instrument;file:raw-ish;files:tractable
B,7,dataverse,Replication Data for: Valid questionnaire,10.7910/dvn/wv1yj1,https://doi.org/10.7910/DVN/WV1YJ1,CC0 1.0,1,Valid questionnaires123.xls,title:instrument;files:tractable;lic:cc0
B,7,dataverse,Baseline survey questionnaire - OneCGIAR Agroecology Initiative - Zimbabwe,10.7910/dvn/xvv8dm,https://doi.org/10.7910/DVN/XVV8DM,CC0 1.0,1,BASELINE SURVEY TOOL.xlsx,title:instrument;files:tractable;lic:cc0
B,7,dataverse,questionnaire burn out oncologic nurses english version,10.7910/dvn/uxzjp2,https://doi.org/10.7910/DVN/UXZJP2,CC0 1.0,1,burn out ENGLISH version.xlsx,title:instrument;files:tractable;lic:cc0
B,7,dataverse,Replication Data for Translation and validation of the Serbian Primary Biliary Cholangitis-40 questionnaire,10.7910/dvn/lxo295,https://doi.org/10.7910/DVN/LXO295,CC0 1.0,1,Serbian PBC-40.xlsx,title:instrument;files:tractable;lic:cc0
B,7,dataverse,A 12-Item Version of the Multi-Attitude Suicide Tendency Scale,10.7910/dvn/hxi9sz,https://doi.org/10.7910/DVN/HXI9SZ,CC0 1.0,1,MAST_12.xlsx,title:instrument;files:tractable;lic:cc0
B,7,dataverse,Replication data for: Peers Affect Personality Development,10.7910/dvn/hit56p,https://doi.org/10.7910/DVN/HIT56P,CC0 1.0,7,analysis_data.dta|baseline_all.dta|baseline_groups.dta|big_five_summary_statistics.dta|followup_2021.dta|followup_2022.dta|personality_raw.dta,file:survey-format;file:raw-ish;lic:cc0
B,7,datacite,The endorsement of spiteful and strategic punishment for a third-party transgressor among vulnerable &amp; grandiose narcissists following self-esteem threat,10.17632/8bphntrc65.1,https://data.mendeley.com/datasets/8bphntrc65/1,CC BY 4.0,1,Wrath of the Narcissists datafile.sav,file:survey-format;file:raw-ish;files:tractable
B,7,figshare,Inverted Social Reward: Associations between Psychopathic Traits and Self-Report and Experimental Measures of Social Reward,10.1371/journal.pone.0106000,https://plos.figshare.com/articles/dataset/_Inverted_Social_Reward_Associations_between_Psychopathic_Traits_and_Self_Report_and_Experimental_Measures_of_Social_Reward_/1152847,CC BY 4.0,1,Dataset S1.SAV,file:survey-format;file:raw-ish;files:tractable
