"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcomp","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcomp","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcomp","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcomp","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,"much higher",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,"much lower",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","implcompfl","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability of getting infected with the coronavirus is ...",NA,"much higher",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,"very inappropriate",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,NA,5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,NA,6
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inapprop","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others at funerals, others will consider me ...",NA,"very appropriate",7
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamlong","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability that I will infect my family is ...",NA,"very high",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamlong","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability that I will infect my family is ...",NA,NA,2
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamlong","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability that I will infect my family is ...",NA,NA,3
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamlong","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability that I will infect my family is ...",NA,NA,4
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamlong","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, the probability that I will infect my family is ...",NA,"very low",5
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamshort","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will ...",NA,"infect my family with the coronavirus",1
"peters_2025_att_instr_strength","peters_2025_att_instr_strength_1","inffamshort","Your COVID-19 Risk tool: instrumental attitude, belief expectation (Reasoned Action Approach determinant mapping questions)","English; Dutch; Romanian; Italian; Portuguese (Brazil); Turkish; French; Spanish; Indonesian; Greek; Portuguese; German; Chinese (Simplified); Hungarian; Arabic; Amharic; Polish; Japanese; Chinese (Traditional, Hong Kong); Urdu; Korean; Hebrew",NA,NA,"If I keep at least {{distRec}} distance from others, I will ...",NA,NA,2
