_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license,refined_flag,refined_reason
10.1371/journal.pone.0223049,figshare,A cluster-randomized controlled trial of the effectiveness of the <i>JUMP Math</i> program of math instruction for improving elementary math achievement,https://plos.figshare.com/articles/dataset/A_cluster-randomized_controlled_trial_of_the_effectiveness_of_the_i_JUMP_Math_i_program_of_math_instruction_for_improving_elementary_math_achievement/10086089,10.1371/journal.pone.0223049,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",5495.0,267.0,21.0,0.98,pone.0223049.s002.xlsx,1.0,cc-by,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
,figshare,Previous studies combining Simon and flanker congruency within the same trial.,https://plos.figshare.com/articles/dataset/Previous_studies_combining_Simon_and_flanker_congruency_within_the_same_trial_/14187341,10.1371/journal.pone.0248172.t001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Study</b>', '<b>Sample size</b>', '<b>Under-additive interaction?</b>', '<b>Decision</b>', '<b>Number of stimulus values per congruency variable</b>', '<b>Simon orientation</b>', '<b>Flanker orientation</b>']",,,,,Table 1.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
https://osf.io/j2unx/,osf,Personality Structure and Self-Regulation in NEET Young Adults: A HEXACO-Based Analysis.,https://osf.io/j2unx/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Parola', 'Codice']",,,,,hexaco_questions_2.xlsx,2.0,,not_item_response,"Only 2 label-style columns (['Parola', 'Codice']) — likely a reference list or name table, not person×item data"
10.7910/dvn/7a9ymv,dataverse,Selected personality data from the SAPA-Project: 01Jan2018 to 31Dec2018,https://doi.org/10.7910/DVN/7A9YMV,10.7910/dvn/7a9ymv,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/3btt82,dataverse,Selected personality data from the SAPA-Project: 01Jan2023 to 12Jan2024,https://doi.org/10.7910/DVN/3BTT82,10.7910/dvn/3btt82,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/bvf52i,dataverse,Selected personality data from the SAPA-Project: 01Jan2022 to 31Dec2022,https://doi.org/10.7910/DVN/BVF52I,10.7910/dvn/bvf52i,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/yoeedq,dataverse,Selected personality data from the SAPA-Project: 01Jan2020 to 31Dec2020,https://doi.org/10.7910/DVN/YOEEDQ,10.7910/dvn/yoeedq,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/fuub2q,dataverse,Selected personality data from the SAPA-Project: 01Jan2019 to 31Dec2019,https://doi.org/10.7910/DVN/FUUB2Q,10.7910/dvn/fuub2q,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/pngut5,dataverse,Selected personality data from the SAPA-Project: 07Feb2017 to 31Dec2017,https://doi.org/10.7910/DVN/PNGUT5,10.7910/dvn/pngut5,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/jogyud,dataverse,Selected personality data from the SAPA-Project: 01Jan2021 to 31Dec2021,https://doi.org/10.7910/DVN/JOGYUD,10.7910/dvn/jogyud,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'item_id', 'item']",,,,,ItemInfo.csv,1.0,,wrong_file_selected,"File has codebook columns (item_id, item) but no response column — the batch script grabbed the item dictionary instead of the data matrix. Look for a wider file in the same dataset (e.g. SAPA response CSV)."
10.7910/dvn/aajsj7,dataverse,Visual Context Affects Children’s and Adults’ Cognitive Load  Engaged in Predictive Language Processing,https://doi.org/10.7910/DVN/AAJSJ7,10.7910/dvn/aajsj7,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['group;subject;item;condition;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B13;B14;B15;B16;B17;B18;B19;B20;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11,,,,,ica_for publication_preprocessed.csv,0.0,,recoverable_format,"File is semicolon-delimited but was read with comma delimiter. Header tokens include ['group', 'subject', 'item', 'condition', 'B1', 'B2']... — re-read with sep=';' and re-run triage. Contains ~65 apparent item columns."
10.17045/sthlmuni.14980251.v1,figshare,Data and code for - Personality and Team Identification Predict Violent Intentions Among Soccer Supporters,https://su.figshare.com/articles/dataset/Data_and_code_for_-_Personality_and_Team_Identification_Predict_Violent_Intentions_Among_Soccer_Supporters/14980251,10.17045/sthlmuni.14980251.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['A;G;Ed;SES;HH1R;HH2R;HH3R;HH4R;HH5;HH6;HH7R;HH8;HH9R;HH10;H1;H2;H3;CN3;CN4;CN5;CN6;CN7R;CN8;CN9;VI1;VI2;VI3;VI4R;VI5R;VI6;VI7R'],,,,,Soccer_data_raw.csv,2.0,cc-by,recoverable_format,"File is semicolon-delimited but was read with comma delimiter. Header tokens include ['A', 'G', 'Ed', 'SES', 'HH1R', 'HH2R']... — re-read with sep=';' and re-run triage. Contains ~27 apparent item columns."
https://osf.io/jb94w/,osf,The Influence of HEXACO Personality Traits on the Teamwork Quality in Student Software Teams - Supplementary Material,https://osf.io/jb94w/,,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id;submitdate;F01r;F02;F03;F04;F05;F06;F07;F08;F09r;F10r;F11;F12r;F13;F14r;F15r;F16;F17;F18;F19;F20r;F21r;F22;F23;F24r;F25;F26r;F27;F28r;F29;F30r;F31r;F32r;F33;F34;F35r;F36;F37;F38;F39;F40;F41r;F42r;F43;F44r;F45;F46r;F47;F48r;F49r;F50;F51;F52r;F53r;F54,,,,,HEXACO_TWQ_raw-data.csv,0.0,563c1cf88c5e4a3877f9e96a,recoverable_format,"File is semicolon-delimited but was read with comma delimiter. Header tokens include ['id', 'submitdate', 'F01r', 'F02', 'F03', 'F04']... — re-read with sep=';' and re-run triage. Contains ~31 apparent item columns."
10.6084/m9.figshare.30195541.v1,figshare,Dataset for: Sleep Quality as a Mediator Between Lifestyle and Cognitive and Agentic Student Engagement: A Structural Equation Modeling Approach,https://figshare.com/articles/dataset/Dataset_for_Sleep_Quality_as_a_Mediator_Between_Lifestyle_and_Cognitive_and_Agentic_Student_Engagement_A_Structural_Equation_Modeling_Approach/30195541,10.6084/m9.figshare.30195541.v1,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: [';AGE;SEX;WEIGHT;HEIGHT;EET_01;EET_02;EET_03;EET_04;EET_05;EET_06;EET_07;EET_08;EET_09;EET_10;EET_11;EET_12;EET_13;EET_14;EET_15;EET_16;EET_17;EET_18;EET_19;EET_20;EET_21;EET_22;EET_23;EET_24;EET_25;EET_26;EET_27;EET_28;EET_29;IPAQ_A_32;PSQI_01_H;PSQI_0,,,,,Final-dataset.csv,1.0,,recoverable_format,"File is semicolon-delimited but was read with comma delimiter. Header tokens include ['AGE', 'SEX', 'WEIGHT', 'HEIGHT', 'EET_01', 'EET_02']... — re-read with sep=';' and re-run triage. Contains ~0 apparent item columns."
10.6084/m9.figshare.32204007.v1,figshare,Sleep Patterns and Cognitive Assessment Data from the China Health and Retirement Longitudinal Study (CHARLS): 2011-2020,https://figshare.com/articles/dataset/Sleep_Patterns_and_Cognitive_Assessment_Data_from_the_China_Health_and_Retirement_Longitudinal_Study_CHARLS_2011-2020/32204007,10.6084/m9.figshare.32204007.v1,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",613508.0,6403.0,102.0,0.9394,data_45.csv,1.0,,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
10.7910/dvn/lxo295,dataverse,Replication Data for Translation and validation of the Serbian Primary Biliary Cholangitis-40 questionnaire,https://doi.org/10.7910/DVN/LXO295,10.7910/dvn/lxo295,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",6177.0,94.0,69.0,0.9524,Serbian PBC-40.xlsx,0.0,cc0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
10.7910/dvn/7qpcvv,dataverse,Development of the clinical teaching effectiveness questionnaire in the United States,https://doi.org/10.7910/DVN/7QPCVV,10.7910/dvn/7qpcvv,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",13682.0,205.0,70.0,0.9534,Jeehp_14_14_raw data.xlsx,0.0,cc0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
10.6084/m9.figshare.31056403.v1,figshare,Systemic mastocytosis psychometric measures and cytokine concentration,https://figshare.com/articles/dataset/Systemic_mastocytosis_psychometric_measures_and_cytokine_concentration/31056403,10.6084/m9.figshare.31056403.v1,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",1217.0,115.0,11.0,0.9621,Mastocytosis Mental database.xlsx,0.0,cc-by,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
10.7910/dvn/b9fhts,dataverse,ABIs and Child Psychopathology Outcomes,https://doi.org/10.7910/DVN/B9FHTS,10.7910/dvn/b9fhts,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",993.0,38.0,27.0,0.9678,MetaMasterTable_child_reduced_searchalertsadded.csv,0.0,,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
10.7910/dvn/yzgmqj,dataverse,Replication Data for: Reducing Prejudice toward Refugees: Evidence That Social Networks Influence Attitude Change in Uganda,https://doi.org/10.7910/DVN/YZGMQJ,10.7910/dvn/yzgmqj,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",9590.0,521.0,19.0,0.9688,LarsonLewis2024raw.csv,0.0,cc0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
,figshare,Symbolic Numerical Magnitude Processing Is as Important to Arithmetic as Phonological Awareness Is to Reading,https://plos.figshare.com/articles/dataset/Symbolic_Numerical_Magnitude_Processing_Is_as_Important_to_Arithmetic_as_Phonological_Awareness_Is_to_Reading/3093418,10.1371/journal.pone.0151045,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",2227.0,74.0,31.0,0.9708,S1 Dataset.xlsx,0.0,cc-by,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
