source,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,10.1371/journal.pone.0314211,The effect of mindfulness-based Tai Chi Chuan on mobile phone addiction among male college students is associated with executive functions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0314211,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Original data.   https://doi.org/10.1371/journal.pone.031421",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0314211_S4_Data.xlsx,1716.0,66.0,26.0,1.0,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0241308,Is the fine motor–executive functions link stronger for new compared to repeated fine motor tasks?,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0241308,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset underlying the findings of this study.   https://doi",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0241308_S1_Dataset.xlsx,7673.0,124.0,62.0,0.998,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0130608,Pupil Dilation and EEG Alpha Frequency Band Power Reveal Load on Executive Functions for Link-Selection Processes during Text Reading,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130608,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Alpha Frequency Band Power and Pupil Dilation Data of Experi",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0130608_S1_Table.xls,207.0,23.0,9.0,1.0,2.0,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
plos,10.1371/journal.pone.0150940,Executive Functions in Tobacco Dependence: Importance of Inhibitory Capacities,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0150940,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Underlying data of this study.   https://doi.org/10.1371/jou","All relevant data are within the paper and its Supporting Information files. Additional data are available by contacting the authors at Department of Emergency Psychiatry and Post-Acute Care, CHRU Montpellier, France,  s-guillaume@chu-montpellier.fr .",,journal.pone.0150940_S1_Table.xls,5866.0,134.0,45.0,0.9728,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0283723,"More friends on SNS, more materialism? The moderating roles of self-esteem and social comparison orientation",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0283723,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0283723.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0283723_S1_Data.xlsx,11068.0,264.0,42.0,0.9982,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0166999,Comparing Facebook Users and Facebook Non-Users: Relationship between Personality Traits and Mental Health Variables – An Exploratory Study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0166999,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset used for analyses in present study.   https://doi.or",All relevant data is within the manuscript and its Supporting Information files.,,journal.pone.0166999_S1_Dataset.xlsx,23625.0,945.0,25.0,1.0,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0146559,Chinese Migrant Adolescents’ Perceived Discrimination and Psychological Well-Being: The Moderating Roles of Group Identity and the Type of School,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0146559,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data of the present study.   https://doi.org/10.1371/journal",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0146559_S1_Dataset.xls,49112.0,77.0,62.0,10.2874,0.0,aggregate_continuous,dup_id_item with ratio=10.3× and n_participants=77 — possible longitudinal data but the high repeat rate and resp_ordinal* warning suggest responses may be continuous. Quick data check needed.
plos,10.1371/journal.pone.0329121,Assessment of anxiety symptoms with low social support and associated factors among men who have sex with men (MSM): A cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0329121,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Data on Anxiety with low social support among MSM.   https:/",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0329121_S1_File.xlsx,23540.0,1070.0,22.0,1.0,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0282405,The benefits of Shuai Shou Gong (SSG) demonstrated in a Randomised Control Trial (RCT) study of older adults in two communities in Thailand,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0282405,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0282405.s007",All relevant data are located at DOI:  10.17632/pzgyr97whg.1,https://doi.org/10.17632/pzgyr97whg.1,journal.pone.0282405_S1_Data.xlsx,2072.0,56.0,37.0,1.0,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
plos,10.1371/journal.pone.0304715,Cognitive-behavioral statuses in depression and internet gaming disorder of adolescents: A transdiagnostic approach,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0304715,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0304715.s001",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0304715_S1_Data.sav,175495.0,3111.0,57.0,0.9897,0.0,aggregate_continuous,dup_id_item with ratio=1.0× and n_participants=3111 — possible longitudinal data but the high repeat rate and resp_ordinal* warning suggest responses may be continuous. Quick data check needed.
plos,10.1371/journal.pone.0181554,FMRI to probe sex-related differences in brain function with multitasking,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0181554,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Minimal raw data of the study for all participants.   https:",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0181554_S1_Table.xlsx,1560.0,40.0,39.0,1.0,0.0,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
plos,10.1371/journal.pone.0165697,The Maturation of Interference Suppression and Response Inhibition: ERP Analysis of a Cued Go/Nogo Task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0165697,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: ERP mean amplitude and latencies for each condition.    MA: ",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0165697_S1_File.xlsx,1224.0,34.0,36.0,1.0,1.0,aggregate_continuous,Response has >50 unique values and very few apparent participants — likely a summary / aggregate file with continuous measures
plos,10.1371/journal.pone.0284596,Seeing the forest or the tree depends on personality: Evidence from process communication model during global/local visual search task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0284596,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data set.    This S1 Table provides for each participant, hi",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0284596_S1_Table.xlsx,4081.0,77.0,53.0,1.0,0.0,aggregate_continuous,"Response has >50 unique values after wide-to-long melt — likely continuous measurement (VAS, RT, scale scores), not ordinal item responses. Confirm resp range before including."
