_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
10.34894/cmjxak,surf,Replication Data for: “The development of the Screening of Visual Complaints questionnaire for patients with neurodegenerative disorders: evaluation of psychometric features in a community sample”,https://doi.org/10.34894/CMJXAK,10.34894/cmjxak,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/wqsr7z,surf,Replication Data for: Awareness Is Bliss: How Acquiescence Affects Exploratory Factor Analysis,https://doi.org/10.34894/WQSR7Z,10.34894/wqsr7z,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/wnef34,surf,Development of the Perceived Synchrony during Sex Questionnaire (PSSQ),https://doi.org/10.34894/WNEF34,10.34894/wnef34,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/feaphl,surf,"Data Package to ""Personality and Stress Regulation""",https://doi.org/10.34894/FEAPHL,10.34894/feaphl,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/3ucxy4,surf,Rotterdam Anesthesia Knowledge Questionnaire,https://doi.org/10.34894/3UCXY4,10.34894/3ucxy4,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/yfwogi,surf,ValueCare project dataset questionnaire data 7 pilots – older people,https://doi.org/10.34894/YFWOGI,10.34894/yfwogi,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.17632/86cxzhbrpz.1,datacite,Brief Rosenberg Self-Esteem Scale (B-RSES),https://data.mendeley.com/datasets/86cxzhbrpz/1,10.17632/86cxzhbrpz.1,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.17632/86cxzhbrpz,datacite,Brief Rosenberg Self-Esteem Scale (B-RSES),https://data.mendeley.com/datasets/86cxzhbrpz,10.17632/86cxzhbrpz,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/nz6oon,scholars_portal,"2023 Data Liberation Initiative Training Preference Survey / Sondage sur les préférences de formation de l’IDD, 2023",https://doi.org/10.5683/SP3/NZ6OON,10.5683/sp3/nz6oon,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5683/sp3/nnq6fj,scholars_portal,Statistical Literacy: Statistics Canada Initiatives,https://doi.org/10.5683/SP3/NNQ6FJ,10.5683/sp3/nnq6fj,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/cdfbya,surf,"Data for ""Internal Dialogue, Creative Potential, and Creative Achievement""",https://doi.org/10.34894/CDFBYA,10.34894/cdfbya,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/uyfh5l,surf,ImmuunFIT: a study on the construct validity and appropriateness of the Immune Status Quesionnaire in oncology physiotherapy,https://doi.org/10.34894/UYFH5L,10.34894/uyfh5l,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/k7ikfa,surf,Cross-Lagged Analyses of Prolonged Grief and Depression Symptoms with Insomnia Symptoms,https://doi.org/10.34894/K7IKFA,10.34894/k7ikfa,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/uurtui,surf,"Replication Data for: Negative body experience in a clinical sample of mental disorders:  associations with PTSD, mood disorders, and personality disorders",https://doi.org/10.34894/UURTUI,10.34894/uurtui,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/3spcpe,surf,To deliver or not to deliver cognitive behavioral therapy for eating disorders: Replication and extension of our understanding of why therapists fail to do what they should do,https://doi.org/10.34894/3SPCPE,10.34894/3spcpe,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/hfu7r4,surf,COVID-19 impact well-being hospital staff,https://doi.org/10.34894/HFU7R4,10.34894/hfu7r4,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/yrol7f,surf,"Institutional grammar coded data of rules in Smart, 2017-2022",https://doi.org/10.34894/YROL7F,10.34894/yrol7f,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.34894/xl3gbf,surf,Lowered Depression Scores are Linked to Supernormality (“Faking Good”): An Exploratory Study in a Clinical Sample,https://doi.org/10.34894/XL3GBF,10.34894/xl3gbf,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.16268465,zenodo,Réponse questionnaire - Life Adsorb,,10.5281/zenodo.16268465,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18494120,zenodo,L'intégration de l'intelligence artificielle dans les dynamiques entrepreneuriales au Maroc,,10.5281/zenodo.18494120,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.20814975,zenodo,"Morphosyntactic and Pragmatic Constructions in Jiepai Speech (Danyang, Jiangsu, China): An Emic Grammar Note",,10.5281/zenodo.20814975,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.57760/sciencedb.cjae.00311,datacite,"Dataset of Urban Carbon Sinks, Resident Well-being, and Coupling Coordination in the Yellow River Basin (2000–2030) Based on PLUS Land-Use Scenario Simulation",https://www.scidb.cn/detail?dataSetId=6d45fe65327e4816b0f4b2a7513640b6,10.57760/sciencedb.cjae.00311,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.57760/sciencedb.45425,datacite,How Does AI Affect Cognitive Conflict in Dilemma-Based Decision Tasks Among Public Administrators? Evidence from a Randomized Controlled Experiment,https://www.scidb.cn/detail?dataSetId=df91bc2f426e4f16ae3816f451b71ac8,10.57760/sciencedb.45425,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.57760/sciencedb.30338,datacite,The framing effect of cross-period temporal choice in the loss domain will influence the preference for debt-swapping decisions,https://www.scidb.cn/detail?dataSetId=60aa595df95a405680956e1e0ff5fb7b,10.57760/sciencedb.30338,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5799673,zenodo,Grammar [IO Islamic 1678],,10.5281/zenodo.5799673,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5777485,zenodo,Grammar [IO Bijapur 9],,10.5281/zenodo.5777485,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5794416,zenodo,Grammar [IO Islamic 1953],,10.5281/zenodo.5794416,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5810519,zenodo,Grammar [IO Islamic 501] الشافية,,10.5281/zenodo.5810519,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5827572,zenodo,Grammar [IO Islamic 1525],,10.5281/zenodo.5827572,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.5827788,zenodo,Grammar [IO Islamic 1069] مَمْزُوج,,10.5281/zenodo.5827788,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.895b2,zenodo,Data from: Personality composition is more important than group size in determining collective foraging behaviour in the wild,,10.5061/dryad.895b2,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.12628883,zenodo,Predicting the First Response Latency of Maintainers and Contributors in Pull Requests,,10.5281/zenodo.12628883,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.21278660,zenodo,Quantum Entanglement-Assisted Adaptive Firewall Intelligence for Sustainable Next-Generation Cybersecurity,,10.5281/zenodo.21278660,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5281/zenodo.18530701,zenodo,Evaluating Large Language Models on the 2026 Korean CSAT Mathematics Exam: Measuring Mathematical Ability in a Zero–Data-Leakage Setting,,10.5281/zenodo.18530701,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.bh980,zenodo,Data from: Individual quality and personality: bolder males are less fecund in the hermit crab Pagurus bernhardus,,10.5061/dryad.bh980,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.1r004vb,zenodo,"Data from: Personality and plasticity in neophobia levels vary with anthropogenic disturbance but not toxic metal exposure in urban great tits: urban disturbance, metal pollution and neophobia",,10.5061/dryad.1r004vb,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.np517,zenodo,Data from: The ability of North Island robins to discriminate between humans is related to their behavioural type,,10.5061/dryad.np517,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
https://osf.io/5et9n/,osf,Response latency in social psychological research,https://osf.io/5et9n/,,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.b5mkkwhjw,dryad,Data from: Short-latency preference for faces in the primate superior colliculus,https://datadryad.org/dataset/doi:10.5061/dryad.b5mkkwhjw,10.5061/dryad.b5mkkwhjw,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.n2z34tn3d,dryad,Mobile Brain-Body Imaging (MoBI) dual-tasking datasets (response inhibition while walking): Increased cognitive load,https://datadryad.org/dataset/doi:10.5061/dryad.n2z34tn3d,10.5061/dryad.n2z34tn3d,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.5061/dryad.6fv96,dryad,Data from: Does personality affect the ability of individuals to track and respond to changing conditions?,https://datadryad.org/dataset/doi:10.5061/dryad.6fv96,10.5061/dryad.6fv96,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.6084/m9.figshare.32200602.v2,figshare,An integrated Lean-IoT-business intelligence model of IS success on the manufacturing shop floor,https://tandf.figshare.com/articles/dataset/An_integrated_Lean-IoT-business_intelligence_model_of_iS_success_on_the_manufacturing_shop_floor/32200602,10.6084/m9.figshare.32200602.v2,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fninf.2023.1244347.s011,figshare,Table_8_Transdiagnostic clustering of self-schema from self-referential judgements identifies subtypes of healthy personality and depression.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_8_Transdiagnostic_clustering_of_self-schema_from_self-referential_judgements_identifies_subtypes_of_healthy_personality_and_depression_DOCX/29715974,10.3389/fninf.2023.1244347.s011,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fninf.2023.1244347.s012,figshare,Table_9_Transdiagnostic clustering of self-schema from self-referential judgements identifies subtypes of healthy personality and depression.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_9_Transdiagnostic_clustering_of_self-schema_from_self-referential_judgements_identifies_subtypes_of_healthy_personality_and_depression_DOCX/29715977,10.3389/fninf.2023.1244347.s012,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fninf.2023.1244347.s009,figshare,Table_6_Transdiagnostic clustering of self-schema from self-referential judgements identifies subtypes of healthy personality and depression.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_6_Transdiagnostic_clustering_of_self-schema_from_self-referential_judgements_identifies_subtypes_of_healthy_personality_and_depression_DOCX/29715965,10.3389/fninf.2023.1244347.s009,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
10.3389/fninf.2023.1244347.s010,figshare,Table_7_Transdiagnostic clustering of self-schema from self-referential judgements identifies subtypes of healthy personality and depression.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_7_Transdiagnostic_clustering_of_self-schema_from_self-referential_judgements_identifies_subtypes_of_healthy_personality_and_depression_DOCX/29715971,10.3389/fninf.2023.1244347.s010,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
