irw_version	irw_released_at	dataset	redivis_tag	redivis_released_at	precision	redivis_released_before
295	2026-08-24T11:44:41Z	irw_text	v6.3	2026-08-24T11:44:30Z	exact	
295	2026-08-24T11:44:41Z	irw_meta	v17.9	2026-08-10T12:54:02Z	exact	
295	2026-08-24T11:44:41Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
295	2026-08-24T11:44:41Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
295	2026-08-24T11:44:41Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
296	2026-08-24T16:48:30Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
296	2026-08-24T16:48:30Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
296	2026-08-24T16:48:30Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
296	2026-08-24T16:48:30Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
296	2026-08-24T16:48:30Z	irw_text	v6.3	2026-08-24T11:44:30Z	exact	
296	2026-08-24T16:48:30Z	irw_meta	v17.9	2026-08-10T12:54:02Z	exact	
296	2026-08-24T16:48:30Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
296	2026-08-24T16:48:30Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
296	2026-08-24T16:48:30Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
297	2026-08-24T17:29:22Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
297	2026-08-24T17:29:22Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
297	2026-08-24T17:29:22Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
297	2026-08-24T17:29:22Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
297	2026-08-24T17:29:22Z	irw_text	v6.3	2026-08-24T11:44:30Z	exact	
297	2026-08-24T17:29:22Z	irw_meta	v17.10	2026-08-24T17:29:22Z	exact	
297	2026-08-24T17:29:22Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
297	2026-08-24T17:29:22Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
297	2026-08-24T17:29:22Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
298	2026-08-24T17:31:41Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
298	2026-08-24T17:31:41Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
298	2026-08-24T17:31:41Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
298	2026-08-24T17:31:41Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
298	2026-08-24T17:31:41Z	irw_text	v6.3	2026-08-24T11:44:30Z	exact	
298	2026-08-24T17:31:41Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
298	2026-08-24T17:31:41Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
298	2026-08-24T17:31:41Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
298	2026-08-24T17:31:41Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
299	2026-08-24T20:03:17Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
299	2026-08-24T20:03:17Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
299	2026-08-24T20:03:17Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
299	2026-08-24T20:03:17Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
299	2026-08-24T20:03:17Z	irw_text	v7.0	2026-08-24T20:03:17Z	exact	
299	2026-08-24T20:03:17Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
299	2026-08-24T20:03:17Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
299	2026-08-24T20:03:17Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
299	2026-08-24T20:03:17Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
300	2026-08-24T20:34:31Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
300	2026-08-24T20:34:31Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
300	2026-08-24T20:34:31Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
300	2026-08-24T20:34:31Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
300	2026-08-24T20:34:31Z	irw_text	v8.0	2026-08-24T20:34:31Z	exact	
300	2026-08-24T20:34:31Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
300	2026-08-24T20:34:31Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
300	2026-08-24T20:34:31Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
300	2026-08-24T20:34:31Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
301	2026-08-25T15:49:57Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
301	2026-08-25T15:49:57Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
301	2026-08-25T15:49:57Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
301	2026-08-25T15:49:57Z	item_response_warehouse_4	v2.0	2026-08-24T16:48:30Z	exact	
301	2026-08-25T15:49:57Z	irw_text	v9.0	2026-08-25T15:49:57Z	exact	
301	2026-08-25T15:49:57Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
301	2026-08-25T15:49:57Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
301	2026-08-25T15:49:57Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
301	2026-08-25T15:49:57Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
302	2026-08-27T00:37:42Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
302	2026-08-27T00:37:42Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
302	2026-08-27T00:37:42Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
302	2026-08-27T00:37:42Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
302	2026-08-27T00:37:42Z	irw_text	v9.0	2026-08-25T15:49:57Z	exact	
302	2026-08-27T00:37:42Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
302	2026-08-27T00:37:42Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
302	2026-08-27T00:37:42Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
302	2026-08-27T00:37:42Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
303	2026-08-27T00:39:32Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
303	2026-08-27T00:39:32Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
303	2026-08-27T00:39:32Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
303	2026-08-27T00:39:32Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
303	2026-08-27T00:39:32Z	item_response_warehouse_5	v1.0	2026-08-27T00:39:32Z	exact	
303	2026-08-27T00:39:32Z	irw_text	v9.0	2026-08-25T15:49:57Z	exact	
303	2026-08-27T00:39:32Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
303	2026-08-27T00:39:32Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
303	2026-08-27T00:39:32Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
303	2026-08-27T00:39:32Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse_5	v1.0	2026-08-27T00:39:32Z	exact	
304	2026-08-27T00:40:06Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
304	2026-08-27T00:40:06Z	irw_text	v9.0	2026-08-25T15:49:57Z	exact	
304	2026-08-27T00:40:06Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
304	2026-08-27T00:40:06Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
304	2026-08-27T00:40:06Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
304	2026-08-27T00:40:06Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse	v44.0	2026-08-11T22:57:05Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse_5	v1.0	2026-08-27T00:39:32Z	exact	
305	2026-08-27T02:46:05Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
305	2026-08-27T02:46:05Z	irw_text	v9.1	2026-08-27T02:46:05Z	exact	
305	2026-08-27T02:46:05Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
305	2026-08-27T02:46:05Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
305	2026-08-27T02:46:05Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
305	2026-08-27T02:46:05Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse	v45.0	2026-08-27T16:35:23Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse_5	v1.0	2026-08-27T00:39:32Z	exact	
306	2026-08-27T16:35:23Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
306	2026-08-27T16:35:23Z	irw_text	v9.1	2026-08-27T02:46:05Z	exact	
306	2026-08-27T16:35:23Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
306	2026-08-27T16:35:23Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
306	2026-08-27T16:35:23Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
306	2026-08-27T16:35:23Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse	v45.0	2026-08-27T16:35:23Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse_2	v10.1	2026-08-12T15:03:06Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
307	2026-08-27T16:37:21Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
307	2026-08-27T16:37:21Z	irw_text	v9.1	2026-08-27T02:46:05Z	exact	
307	2026-08-27T16:37:21Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
307	2026-08-27T16:37:21Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
307	2026-08-27T16:37:21Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
307	2026-08-27T16:37:21Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse	v45.0	2026-08-27T16:35:23Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
308	2026-08-27T16:37:51Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
308	2026-08-27T16:37:51Z	irw_text	v9.1	2026-08-27T02:46:05Z	exact	
308	2026-08-27T16:37:51Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
308	2026-08-27T16:37:51Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
308	2026-08-27T16:37:51Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
308	2026-08-27T16:37:51Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse	v45.0	2026-08-27T16:35:23Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
309	2026-08-27T16:37:54Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
309	2026-08-27T16:37:54Z	irw_text	v10.0	2026-08-27T16:37:54Z	exact	
309	2026-08-27T16:37:54Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
309	2026-08-27T16:37:54Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
309	2026-08-27T16:37:54Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
309	2026-08-27T16:37:54Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse	v45.0	2026-08-27T16:35:23Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
310	2026-08-27T20:32:41Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
310	2026-08-27T20:32:41Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
310	2026-08-27T20:32:41Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
310	2026-08-27T20:32:41Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
310	2026-08-27T20:32:41Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
310	2026-08-27T20:32:41Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse_4	v3.0	2026-08-27T00:37:42Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
311	2026-08-27T22:46:20Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
311	2026-08-27T22:46:20Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
311	2026-08-27T22:46:20Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
311	2026-08-27T22:46:20Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
311	2026-08-27T22:46:20Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
311	2026-08-27T22:46:20Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
312	2026-08-28T13:27:59Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
312	2026-08-28T13:27:59Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
312	2026-08-28T13:27:59Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
312	2026-08-28T13:27:59Z	irw_nominal	v1.5	2026-08-02T11:51:49Z	exact	
312	2026-08-28T13:27:59Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
312	2026-08-28T13:27:59Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
313	2026-08-28T15:43:47Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
313	2026-08-28T15:43:47Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
313	2026-08-28T15:43:47Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
313	2026-08-28T15:43:47Z	irw_nominal	v1.6	2026-08-28T15:43:47Z	exact	
313	2026-08-28T15:43:47Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
313	2026-08-28T15:43:47Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
314	2026-08-28T19:40:37Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
314	2026-08-28T19:40:37Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
314	2026-08-28T19:40:37Z	irw_meta	v18.0	2026-08-24T17:31:41Z	exact	
314	2026-08-28T19:40:37Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
314	2026-08-28T19:40:37Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
314	2026-08-28T19:40:37Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
315	2026-08-29T13:43:14Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
315	2026-08-29T13:43:14Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
315	2026-08-29T13:43:14Z	irw_meta	v18.1	2026-08-29T13:43:14Z	exact	
315	2026-08-29T13:43:14Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
315	2026-08-29T13:43:14Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
315	2026-08-29T13:43:14Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
316	2026-08-29T13:56:19Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
316	2026-08-29T13:56:19Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
316	2026-08-29T13:56:19Z	irw_meta	v18.2	2026-08-29T13:56:19Z	exact	
316	2026-08-29T13:56:19Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
316	2026-08-29T13:56:19Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
316	2026-08-29T13:56:19Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
317	2026-08-29T15:56:54Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
317	2026-08-29T15:56:54Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
317	2026-08-29T15:56:54Z	irw_meta	v18.3	2026-08-29T15:56:54Z	exact	
317	2026-08-29T15:56:54Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
317	2026-08-29T15:56:54Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
317	2026-08-29T15:56:54Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
318	2026-08-30T00:00:02Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
318	2026-08-30T00:00:02Z	irw_text	v11.0	2026-08-27T20:32:41Z	exact	
318	2026-08-30T00:00:02Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
318	2026-08-30T00:00:02Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
318	2026-08-30T00:00:02Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
318	2026-08-30T00:00:02Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse_5	v1.1	2026-08-27T16:37:21Z	exact	
319	2026-08-31T03:55:06Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
319	2026-08-31T03:55:06Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
319	2026-08-31T03:55:06Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
319	2026-08-31T03:55:06Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
319	2026-08-31T03:55:06Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
319	2026-08-31T03:55:06Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse_2	v11.0	2026-08-27T16:37:51Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
320	2026-08-31T03:55:16Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
320	2026-08-31T03:55:16Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
320	2026-08-31T03:55:16Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
320	2026-08-31T03:55:16Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
320	2026-08-31T03:55:16Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
320	2026-08-31T03:55:16Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse	v45.1	2026-08-27T22:46:20Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse_5	v1.2	2026-08-31T03:55:16Z	exact	
321	2026-08-31T03:55:28Z	item_response_warehouse_6	v1.0	2026-08-27T00:40:06Z	exact	
321	2026-08-31T03:55:28Z	irw_text	v12.0	2026-08-31T03:55:06Z	exact	
321	2026-08-31T03:55:28Z	irw_meta	v18.4	2026-08-30T00:00:02Z	exact	
321	2026-08-31T03:55:28Z	irw_nominal	v1.7	2026-08-28T19:40:37Z	exact	
321	2026-08-31T03:55:28Z	irw_competitions	v3.2	2026-08-02T11:51:44Z	exact	
321	2026-08-31T03:55:28Z	irw_simsyn	v1.1	2026-03-16T12:50:18Z	exact	
322	2026-08-31T03:56:17Z	item_response_warehouse	v46.0	2026-08-31T03:56:17Z	exact	
322	2026-08-31T03:56:17Z	item_response_warehouse_2	v12.0	2026-08-31T03:55:28Z	exact	
322	2026-08-31T03:56:17Z	item_response_warehouse_3	v2.9	2026-08-05T04:14:19Z	exact	
322	2026-08-31T03:56:17Z	item_response_warehouse_4	v4.0	2026-08-28T13:27:59Z	exact	
